gene,cirrhotic_endothelial,cirrhotic_macrophage-monocyte,cirrhotic_mesenchymal-HSC-myofibroblast,cirrhotic_other-or-unresolved,healthy_endothelial,healthy_macrophage-monocyte,healthy_mesenchymal-HSC-myofibroblast,healthy_other-or-unresolved
RP11-701H24.9,0.021798776097552486,0.02149571014769882,0.011404585524027242,0.01605402946193344,0.027993118815935532,0.015070904912468793,0.048710077595769466,0.023575678468755874
PWAR6,0.0695554214337113,0.0535318529224516,0.052146012140399045,0.02447418585572343,0.1174697537284728,0.032739466599964746,0.06724851067902493,0.030628065479046077
UBE3A,0.3683204892833657,0.39474259390545513,0.36648504819277594,0.33447222019790795,0.5583250704848165,0.40655896631605654,0.5598319028328038,0.3661229547326344
ATP10A,0.01064577199442132,0.038001736631531,0.10826706012587907,0.052912411595706456,0.01605245969397011,0.03392459343178938,0.1718247069127039,0.037725116597333665
GABRB3,0.008620683989938482,0.029290347765215285,6.48294014301366e-4,0.0010433902936593006,0.005568757754515445,0.006982550057054592,0.005899211635620584,0.0026738090791504697
GABRG3,0.006736313761404899,5.584613338296617e-4,0,0,0.011097008634933328,4.462731486216247e-4,0,3.650883532069179e-4
HERC2,0.40951351024634475,0.2411586573064941,0.2905540809195918,0.2168533552165778,0.40754760519802585,0.24294474512197486,0.33786483191160444,0.2860616364117601
GOLGA8M,0.004120730402173994,0.01766830512342468,0.00986872999255788,0.015672528688212485,0.0032046108329398687,0.017829511508164798,0.008368863548532142,0.012731815787701306
APBA2,0.05735337483574361,0.13767325135625125,0.035390269234857746,0.2286248928086437,0.0979967767981208,0.2063156410013253,0.08369311505187922,0.2845178952225292
NSMCE3,0.277345298958676,0.2721324344034139,0.2392375946092603,0.4090073014304165,0.334879968371162,0.30365688811798075,0.29724829355960264,0.3832802493020281
RP11-680F8.1,0.002648587428424949,0.0745186236701122,0.048727404043356126,0.008890656888478284,0.00357410857525688,0.015879888256445915,0.015614832644490461,0.006906092123847549
TJP1,0.8268347752068708,0.1295423177825414,0.4041735241708827,0.014008533840509861,0.9268860286145751,0.06741002867901921,0.36953651570563284,0.021343908109410854
RP11-680F8.3,0.03171290420295721,0.004463544201794081,0.019787978947196194,0.00260466406940094,0.0411894848793232,0.004690016301503524,0.028248850193383832,0.007679211292322639
DKFZP434L187,0.0038627072938079918,7.094411461963032e-4,0,0.0018848822445164852,0.0012183905404194696,0.0041322025769796695,9.638362843108851e-4,0.006459880614622559
CHRFAM7A,0.003127414607902578,0.002468867419524383,0.001301079062931633,3.175913062301759e-4,0,0.0019763722932935168,0,0.0010353368430699229
GOLGA8R,0.012678732720080431,0.0360447678450055,0.03313776795545941,0.036895670900900596,0.01441533549728398,0.038105111049003264,0.026097336415133905,0.03866353167962399
GOLGA8Q,0.004443504148100653,0.015724616550709884,0.01944951857766995,0.01700797489032141,0.008132415514885367,0.025565723008869806,0.023984944867111127,0.029256814092667283
RP11-932O9.9,0.003473717929338513,0.0035853308976784228,0.006122777353497556,0.005092975291928256,0.0035988932697492626,0.006066713384062251,0.009650808693903617,0.0067803792188599115
RP11-932O9.7,0.0030372071839099334,0.0029718341288390436,0.0016388287029047745,0.005637026925444809,0,0.0013266175419244554,0,5.452306065595609e-4
ARHGAP11B,0.029677032031044243,0.04515069760128144,0.017409227157914722,0.05981680418757922,0.02375029705712784,0.038570594222420894,0.020062158432757816,0.0450337497901733
FAN1,0.04919668462839969,0.0445398994812297,0.04402004980474437,0.026032185472726243,0.04935757944009521,0.03547489045533995,0.036295257359986455,0.03411808303312659
MTMR10,0.07318386343687236,0.08549888796712521,0.035390778233032764,0.0379555269474374,0.10946397471726745,0.10115826970913605,0.03650925387119581,0.048674838819222126
RP11-16E12.1,0.024790168767844102,0.029557225841682147,0.04397770389194628,0.02810990239148792,0.0106742103405807,0.019921830946965854,0.02126224865079769,0.021444533380248106
RP11-16E12.2,0.008527543022736162,0.02804462667103225,0.0017715899683363727,0.031146325515041356,0.0013062553345889677,0.00690224182943324,0.012676805332610295,0.01005421328463373
KLF13,0.44465233976724133,0.42180676426438707,0.2684698796051691,0.5086252779883994,0.41393899849089355,0.4780851946381765,0.35730609145957665,0.5924153218315747
OTUD7A,0.028443272999694725,0.006887657690713026,0.015575393638046855,0.016732855433459894,0.011175241648244237,0.01670797180430246,0.021382146903570196,0.02327168408660256
CHRNA7,0.002172309932951419,0.0029099658695990647,0,0,0,4.1129548687999454e-4,0,4.344967853755334e-4
RP11-1000B6.3,0.1736333842206837,0.1263761009273564,0.3270982206964819,0.08460825929442636,0.09351861878534483,0.11086383934765831,0.23868143427447372,0.11404204897052002
RP11-1000B6.8,0.008529967275144918,0.009555619384503621,0.016913190539162553,0.004964240135347771,0.008547689066783997,0.008514230463383508,0.01383659610541935,0.009890522910306947
GOLGA8N,0.01843807277972536,0.016709515623056823,0.022385052299497873,0.01102769902986686,0.017798175534469256,0.02211547210833932,0.03920397716064548,0.022634079134478683
ARHGAP11A,0.02173830010752692,0.02856288199340485,0.008123620855494717,0.025652239013634184,0.01066814302344901,0.030062776278764906,0.007852654591794241,0.031675033214947385
SCG5,1.3074396479975005e-4,0.0032138686342263016,0.054003117946885455,0.0024490298847925527,0,4.058537897457994e-4,0.010423526428891194,8.468091041073422e-6
GREM1,0.011979983910636163,0.03648127314125729,0.013815117471858913,0.05837576729677174,0.0542788334789006,0.06488143195823466,0.1372473208003558,0.06579427031798238
FMN1,0.006630580887368404,0.048392480149974076,0.019008001892366785,0.00840987413333986,0.012578623159312288,0.03509003004405168,0.025181295896976704,0.014526556511111717
RYR3,0.0048378900167344915,7.341003348122126e-4,0,0,0.007394096326436162,2.5949464116362304e-4,0,0
RP11-3D4.3,0.01593257876204428,0.0052578366253045695,0.0037786042208544815,0.006288870127497283,0.013016386710645757,0.010191043647484013,0.005625570550172307,0.010476909245834373
RP11-3D4.2,0.001469224211238759,0.0017950171749655588,0,0.0018764810260568697,0.003404620729108211,0.0015561548671688239,0.0023114129713722262,4.784053731020086e-4
AVEN,0.06122092332743046,0.028157545523927224,0.03517110341940788,0.02381785807830925,0.036705954636376374,0.02553161016292155,0.013665817944483329,0.025287171960033685
EMC7,0.670014555503691,0.6840222426883392,0.9582093485991953,0.6287772458030934,0.7950432517015237,0.6135099960670403,0.7108221234656336,0.5712336656262395
PGBD4,0.03442577732027493,0.028091083945971755,0.013747668910921424,0.029684732572737918,0.04960667758198047,0.03459221587939001,0.058086179620737775,0.04566611747509418
KATNBL1,0.40028942206176965,0.2793164839070072,0.30138406729036493,0.29821443057021,0.4742331341381375,0.3119557808848011,0.4030346948339021,0.3011692335273072
EMC4,0.9200738182973875,0.7111323284590592,1.1474998799701808,0.6811354739574795,0.8328784072265223,0.6182477390310659,0.9142331166243793,0.6840786264475285
SLC12A6,0.14260299172478436,0.13546824391436552,0.05672907804191955,0.08637406740873252,0.1703653393659219,0.18079305181932678,0.09232120549205823,0.12450883080146291
NOP10,2.6715866273996176,2.397404796862269,1.6712852461289283,1.9692392458025698,2.481519199709452,2.158149167450512,1.5384218589570757,1.8742369210727554
LPCAT4,0.1299847350756887,0.12433021158886629,0.061889755918876355,0.19854154731037144,0.15799882277360786,0.15983890863706887,0.1624279804833755,0.22906993370654408
GOLGA8A,0.1263553037905263,0.10437355983388213,0.08160441651146076,0.14562531843847443,0.10073493262885942,0.07288752960878507,0.0801671116569394,0.10392945637114022
GOLGA8B,0.10480788919602663,0.1451989372535405,0.08370241169578767,0.2117514408387173,0.10488193740992192,0.15810796725359944,0.18451264283261434,0.24248259470622466
AQR,0.2567574557252391,0.18837288725325313,0.15769138405370076,0.20418345307761357,0.33663719400686687,0.20484636692338876,0.20777346599119045,0.22257976220957026
ZNF770,0.1891752385524362,0.175454268058986,0.1585803607478692,0.16904548100699762,0.2950250271192537,0.20286759208059643,0.1835573285070064,0.19694320151605554
DPH6,0.11167145002160721,0.12271632661501232,0.12019489780166984,0.09596306521534277,0.13258594905882545,0.09748717183689963,0.17049663426225797,0.10592630768287936
DPH6-AS1,0.005577017722177671,0.002853894241627158,0.014272423541988176,0.0011748231494302568,0.02142575134135284,0.0014842825799005757,0.007184853328339903,5.936172027450375e-4
C15orf41,0.03693604856991178,0.0314006135477076,0.028304358207577398,0.028455463213431356,0.0670649192442845,0.025069617796564986,0.09156509234110095,0.038141042420805585
MEIS2,0.5156003373690768,0.2428833047757945,0.5809620374046046,0.022374720219058876,2.558983327428024,0.10506329281064707,0.6140873157956879,0.019850600968317558
RP11-128A17.1,0.01650686191764833,0.023245533886806845,0.05590127456709593,0.004706942804482828,0.028948783313243225,0.007926941202994801,0.061831938227800504,4.220802596243678e-4
RP11-1008C21.2,0.00706424613977921,0.008676760602604009,0.012156945079590977,7.683381177842837e-4,0.008948588428276762,0.007082231019723845,0.00498893646666091,5.406841898054721e-4
RP11-346D14.1,0.004263199788992831,0.002002938560717075,0.002483838115482677,0.0014826547314251335,0.00488170923929491,0.005372751405418748,0.0012163507337818265,0.00228081313949488
SPRED1,0.19502765947034,0.18807128688161548,0.14547066170924547,0.013822348302431542,0.2508670017127262,0.1928055273654115,0.1347647741541985,0.02251231363669059
FAM98B,0.15742437037036927,0.14309143747978134,0.0988109236293591,0.12584685122399494,0.16178940022294724,0.12866664973904557,0.17735623175872592,0.17039992550859517
RASGRP1,0.05017274807513398,0.20835027336819648,0.06834557534741537,0.439594917935951,0.09926625896180459,0.26140205805690653,0.14087279791009139,0.4646164011041216
RP11-275I4.2,4.173605967257297e-4,0.004537838459911842,0,0.010441287392070519,0,0.004655604029081188,0,0.010335431406307943
RP11-326N17.2,0.0017715689002313784,0.0011450078136585342,0,2.6777306211563865e-4,0.0011306360835423705,0.0050927368981830996,0.010986913783867739,0.013847083032129181
RP11-624L4.1,0.0025031039772381975,0.008592141861086432,0,0.002798156741978848,0,7.548429966583927e-4,0.0030184150483685912,4.3312440134086653e-4
THBS1,0.404385194511204,0.21269601476416958,1.4886461800324113,0.026539351249744766,0.24777481107029634,0.5684154210276768,1.5702472720081635,0.19657864742639786
FSIP1,0.015504607145435709,0.010504579166609379,0.004118354444788414,0.011154406758937481,0.007264562686253999,0.012386675550287668,0.0072490377117380355,0.01486721297845845
RP11-37C7.3,0.008953786366763692,0.008168060795273765,0.0031045110867125515,0.010099949393197699,0.012224319182920804,0.01067170552324273,0.003589266208149017,0.013030440731175243
GPR176,0.002023457566714772,0.009466693769026278,0.07833236590704093,0.001855793456334711,0.0028428473665411537,0.0029976775698487813,0.042131111660508216,0.0012037639108003634
EIF2AK4,0.21644709676833684,0.1930522002049911,0.22418350767308837,0.08962274800718185,0.26594063771462695,0.18084400539549794,0.20458503508586856,0.1042439992646974
SRP14,10.53590580215289,6.624746709008079,8.920712156350247,5.656364651133953,11.528080612611966,5.9442820241848375,8.730317542170031,5.803334295631824
SRP14-AS1,0.06194067081105142,0.06381353634542843,0.037616934020483536,0.0634017091965109,0.06774664251179034,0.04745445666886905,0.06690712290336877,0.054996651114054905
BMF,0.026398763239712675,0.0650003325865408,0.0207087971515505,0.013452788904860867,0.03292235499460992,0.08543141661865769,0.03725913878613877,0.022799382131139016
BUB1B,0.005384409031422284,0.006045461086679996,0.0011580707611969897,0.0038015153813700537,0.0013416155630326357,0.008351020764110952,0,0.005307595015879608
PAK6,0.0017878509155832064,0.0119468763512228,0,0.010241249695255028,0.008359001924019595,0.012296991050533586,0.001148844574858086,0.015051221061611525
PLCB2,0.03656382115449073,0.16638865108059045,0.03205146323748917,0.12401648210774681,0.05872527157335243,0.2009214292781011,0.028616187049841865,0.13614530237023523
INAFM2,0.05846022841776449,0.05324795446001268,0.022770053458264494,0.019603930271153813,0.09557686765324101,0.051309442660733305,0.05816329261588053,0.01521264358166562
C15orf52,0.050964339575095566,0.07351668985500165,0.026730595912245286,0.01459422294655273,0.07253931410922944,0.05779224656457054,0.10340797850588922,0.025900069128876473
DISP2,0.030831513996905594,0.02133142370512578,0.031652591007595064,0.025537942472561706,0.06503326806782132,0.03992074339047241,0.07920969521218012,0.0659789877580837
KNSTRN,0.029643561600565985,0.056789838757011976,0.0426756449092689,0.04050242023161058,0.041695608772133574,0.047051944128589554,0.02972402100920388,0.03772256345607406
IVD,0.20116974718454878,0.229822810460535,0.1478003452379459,0.1495992452777646,0.22272457571778984,0.15996383209750675,0.21140626853231925,0.18750029392709977
BAHD1,0.06804527988221461,0.042662702352470286,0.04206474259413167,0.03589422024643876,0.08322971371913755,0.05599574023896364,0.04616041644102208,0.0375357870058391
CHST14,0.11315185752849531,0.06988366524181927,0.08485586380833172,0.04995870253997942,0.1290116294606669,0.07124965042662307,0.07465445477903873,0.07305166378261668
C15orf57,0.2823290107544072,0.22915818149330203,0.22203708578062953,0.27573510538189666,0.33273521497480224,0.2382531010348104,0.25084287882835293,0.28164223265164773
RPUSD2,0.08177074389333384,0.08111305512092698,0.08077585629987151,0.07943105715885923,0.07029482702213899,0.06584563646672512,0.09328506843876956,0.06406199779623192
CASC5,0.017356281131546244,0.024990295535387185,8.401126221376734e-4,0.015415392090166406,0.008942450758948518,0.021029864988461575,0.014025246744495451,0.0125435813648674
RAD51,0.011617908424851407,0.01782434058805297,0.008035531348058117,0.011352864627421098,0.006726235408726952,0.02142447264355497,0.005722231668988307,0.015273948962108071
RMDN3,0.22277732672259604,0.1772295160647882,0.1440240592764753,0.1786679109945632,0.28757998985899197,0.23958830271442821,0.20769144666652253,0.23892608878122695
GCHFR,0.150635855379416,0.41421119645955556,0.14260333683292592,0.5577358672264655,0.16401031987198864,0.39142686340384397,0.15672610949612317,0.5478221780703315
DNAJC17,0.21467177273371207,0.1804450707545139,0.1395909888643682,0.16929779756794913,0.18366903646956975,0.13706756386666066,0.1765859124267731,0.16032265838365395
ZFYVE19,0.13607080257238185,0.10500581855007719,0.07328537289549189,0.09299279501329864,0.1370013092032187,0.0968015796575182,0.09392934729779276,0.08818642672556458
RP11-532F12.5,0.01824968802928416,0.14785054355171878,0.02161185542272383,0.054823900657657916,0.00941614961483499,0.05274202664316748,0.04329772114006231,0.027717742443476304
SPINT1,0.03148530169106897,0.3328408089158403,0.04336056333067104,0.05916145013471304,0.012465859083120638,0.11255938562145756,0.11210204745460742,0.04687840464001535
RHOV,0.004437352975350412,0.04171591980181172,0.001915613031608956,0.0017339404654534488,0.0016587426957111848,0.006852916640571959,0,0.0036312433494457073
VPS18,0.04833998075289516,0.05702272773230834,0.0590667619130018,0.043363975364615295,0.07297698278815157,0.06626417899681168,0.06405198339125476,0.045587038844118584
DLL4,0.9444882590836814,0.035893157691628284,0.032834643870285465,0.00774728683610924,0.8805071182154391,0.026718651507029397,0.026138569790635235,0.0019487296279521713
CHAC1,0.02601563066085743,0.007817148083860607,0.022374693806306307,0.003740627295924787,0.026940602302474925,0.002054823881435469,0.00551520187988521,0.002847187769932382
INO80,0.11566945130610562,0.1202514599082151,0.13044396888460524,0.10754480274973799,0.15393998719508692,0.09176253345199462,0.10687450521766116,0.11369649363970537
RP11-540O11.6,0.004147720706751217,0.004656618673442855,0,0.004758491477627532,0.006234281027676569,0.005339964973106445,0.01196324300843249,0.005862833843918717
EXD1,6.046712340966049e-4,0.001009188694451458,0,0.001404522658300683,0.00460894589008138,0.005642355187416318,0.004991029740368668,0.008126812528686748
CHP1,0.4267851984517343,0.6123648751726833,0.3522019768837956,0.22731062932557253,0.609794948442793,0.7882715189331049,0.8669331985504597,0.49048699087157016
OIP5,0.00904471811385085,0.011318746043269963,0.004212059536792554,0.005649124326507439,0.005411924097605274,0.01597156686200724,0.007578111560792455,0.008810613340394149
NUSAP1,0.057202475383906624,0.12021689680223496,0.03655320890396274,0.06836522044676774,0.04213202179107034,0.0960361880228676,0.027455525069166424,0.07725992284049102
NDUFAF1,0.1860918199883133,0.188677124558156,0.17247513324009914,0.1807711315630248,0.16890822999593627,0.13705350859495605,0.16008062784005986,0.13630319032606686
RTF1,1.2039695407471604,0.8525766525968783,1.135685407791368,0.8545295895081338,1.3208515993249967,0.8814670888898897,1.1929315008834842,1.0185913462841456
LTK,0.010976992847400713,0.012046182916961141,0.02180889259704485,0.02424709552596102,0.14533172991179044,0.045582294884537515,0.0181088986063788,0.07095961989430864
RPAP1,0.06205879425646692,0.048595863550115394,0.0509732293228235,0.03655655442859491,0.08175012690460966,0.05482808285791118,0.10338499764660551,0.06844152631350019
TYRO3,0.030404300224449027,0.030465109218931162,0.04752554504785267,0.007632938630832693,0.10701370783335314,0.024806045306963773,0.05161603982142439,0.019559380785886673
MGA,0.1277161590500385,0.12572143519150597,0.11039736678964493,0.15565069550408558,0.19955615739708824,0.1405302145457215,0.1745979552251783,0.20461196988500946
RP11-107F6.3,3.0040292443448546e-4,0.003591849798978843,0.0027429965811290613,0.0018107960643959406,0.005716855116457408,0.0024844162142001573,0.012276506189745448,0.009180256847742518
MAPKBP1,0.07117701008784734,0.032068910567160686,0.04476480332804711,0.029775693711443535,0.09684970841353951,0.033684611799325234,0.03136417657440746,0.03493787597747593
AC073657.1,0.0038476397747846214,0.002775158689871011,0,9.914596685451718e-4,0.010764179586419707,0.0063993746860622844,0.007973750342835746,0.007552703394707835
PLA2G4B,6.297480607811441e-4,4.4436716208258024e-5,0,0,0,2.4489242997921724e-4,0,1.6216554572435945e-4
SPTBN5,0.010312954472490187,0.0019095235019225393,0,4.300992205194872e-4,0.0016353246653607635,0.0022491462553533557,0.0088372649409967155,0.002497242212240806
RP11-23P13.6,0.0024258740259695184,0.01677339331550691,8.16741835501497e-4,0.03923494625979932,0.019049758194729538,0.03366190994430848,0.024589107077968003,0.05895554779722348
EHD4,1.0139458159025692,0.2908010129815411,0.1378493296315652,0.2246202384454197,0.8015532360037422,0.308445415689702,0.21653670261956529,0.27605430098490386
PLA2G4E-AS1,0.0015436357612156702,8.887636050636933e-4,0,4.975592323833813e-4,0.0023020547966065025,0.003685894220452029,0,0.0053800561280535585
VPS39,0.09480717087052613,0.07331092978001555,0.06693471816958738,0.05832281633221762,0.11636246216895232,0.07228237973462315,0.03785235406611641,0.06935560287358852
TMEM87A,0.40239934178351255,0.3212023496650668,0.3204017606845241,0.37422010600076583,0.6484753853028274,0.34232133852655405,0.46335617610498353,0.35539015476202845
GANC,0.0569000278270914,0.07185123196510221,0.039131124263509544,0.054067310678511074,0.07275470470025655,0.059872534671894295,0.07631664756624905,0.061923282587757776
CAPN3,0.022201880854633857,0.024676975171962,0.016603981839413074,0.021419844825987067,0.02738364744238358,0.035862311283177954,0.04226492800441243,0.037388864974832195
ZNF106,0.4624014371989832,0.5611017216898133,0.41207504715129045,0.3475694779667459,0.6369880939221215,0.5517908782149316,0.513127666986953,0.35753768135811914
SNAP23,0.4564189884821528,0.5104714354237526,0.22459710084775691,0.3928267663566964,0.8071009087569752,0.6549863789017993,0.3814362123713719,0.4397548694103607
RP11-265N6.1,0.007716514199229361,0.004659321456689583,0.002363833602427508,0.004028539576783255,0.023449934177047275,0.007704161926707768,0.008241562127555132,0.005864449156835766
LRRC57,0.1463794359047533,0.11620419604957305,0.11287846733841883,0.12342172966440117,0.28992028140335496,0.18715009929217274,0.2388899100776729,0.25593240234365555
HAUS2,0.11382639703498575,0.11646699971933615,0.060561746705398246,0.09832442379095233,0.15951657572444505,0.12678671204288353,0.12156715175797496,0.12250199051081992
STARD9,0.10615377733227883,0.03081095234264437,0.08264079592648377,0.04091703408062052,0.11827394960758367,0.052621437598466964,0.17589043485495684,0.0863982067593941
CDAN1,0.020027980375090144,0.0163684196082953,0.016609798263626525,0.020675197464689935,0.02411301406372192,0.018760799253556563,0.02018337295853352,0.02505943260752125
TTBK2,0.1164732623110367,0.09259672598192631,0.09159745824250741,0.05485735430575387,0.17125670884577504,0.09935131040698116,0.12542979324883546,0.08180152190934506
CTD-2036P10.3,0.009097543634190155,0.002026710492460342,0.006515813073457341,2.7155681310477383e-4,0.008764662369184422,0.0015095343550907614,0.011372113093148738,7.883732167917735e-4
UBR1,0.16293902481594064,0.12931636039808977,0.12695413655565577,0.13952406950872315,0.3330022366039695,0.15870634210550222,0.24200662680482002,0.17716068545478722
EPB42,0.04235498589304052,0.06148419788609931,0.05138803924024143,0.09163265340010866,0.08577368519477813,0.0939878004022985,0.1380020806427086,0.1646045667368462
TMEM62,0.04216566264174023,0.05189085031205294,0.019680007618765354,0.041476260856718024,0.049572005421601374,0.05127833284873885,0.04407583571855685,0.05205498969302196
CCNDBP1,0.4860111846287596,0.7830978738226174,0.5818424686904579,0.9310395955380607,0.668556803399203,0.8430106651512813,0.767119211561065,0.9756087641108004
LCMT2,0.037962688527221004,0.02249440680265263,0.01611015847303264,0.02969042162855671,0.0562228289858035,0.02878546868150531,0.03902751883036817,0.030497330617983334
ADAL,0.0697523526826582,0.07365955260695793,0.09489305872006662,0.08305550437061361,0.14289301317671316,0.09500467379879368,0.11683020451780762,0.10231250061977036
ZSCAN29,0.03836555360535034,0.05490151113865185,0.042779964701716876,0.03751533135959453,0.05879005559231522,0.052810467286658405,0.04161703781579141,0.037502550906823084
TUBGCP4,0.10219821783357928,0.11164857274450263,0.08454875529339106,0.11489337600328649,0.16101219245948492,0.09709472312695511,0.14386594303911948,0.13470982121971095
TP53BP1,0.13469300571863943,0.10965804082118748,0.09279071033028764,0.09882024932783587,0.16768674831591793,0.09913160102605839,0.14993321123600836,0.09804599836336408
MAP1A,0.014141207301537813,0.023616535337002743,0.2570190032933215,0.034986101087927476,0.027178735804667748,0.019332094782852745,0.19716885676067897,0.028489201253561917
PPIP5K1,0.02594960808866099,0.016711951529775764,0.019582479203625224,0.015443501615154573,0.03190862153795776,0.0158970985273193,0.02795200704286324,0.02037072185283138
CKMT1B,0,0.002510382896100096,0.005550365963379796,0,0,3.8387275470695925e-4,0.0013315263708066575,0
CATSPER2,0.07425396856049937,0.05660277029836821,0.04351070256241133,0.05667630039566952,0.089956706254114,0.06812765695868683,0.06997274688102277,0.08609337423977176
PDIA3,2.7601366314135447,2.249685563448625,2.411628378468277,2.29821978143078,3.817455771408732,2.389150527724747,1.8381240737464237,2.2782414753974787
SERF2,17.538081968112433,15.96730513667997,16.532253966115167,11.766653605122045,17.396179843832545,14.820835923032394,11.971103629203075,13.344188503019877
HYPK,0.15507101702320897,0.12158658340613131,0.17377574896523665,0.0749461109192384,0.20698968304903206,0.14130075507381737,0.4113163371278582,0.17105972588488616
MFAP1,0.2590244158776351,0.2649219415862462,0.1931517192982653,0.2874901557886634,0.2936894302766634,0.22435301373917424,0.32335522042790016,0.22863980339282924
WDR76,0.03733559493799589,0.05325134255742509,0.04098784443015241,0.08212334704157499,0.06904073618228275,0.06615575186176177,0.05669642844170004,0.09104766407120779
CASC4,0.27896529148141874,0.2385760688697126,0.39165151357866584,0.20873275166319738,0.3848318274424951,0.31589907104478476,0.42779695354731984,0.30816010749820444
CTDSPL2,0.1821616863346734,0.15211830191842696,0.14413795884521444,0.14312803109582314,0.227757576847505,0.20477963569609822,0.1838210329949757,0.19500266658338553
EIF3J-AS1,0.4065682142919539,0.2621741987925721,0.37267422058810473,0.28695006201565354,0.49218969287790143,0.24519718809040786,0.42508060675127335,0.29255835263864394
EIF3J,0.9944165844730636,0.6872100653318559,0.7300576937628651,0.5685114470695797,0.8018707891685818,0.7200655032263918,0.6351778229296898,0.7565852085209289
SPG11,0.18939065418348952,0.22661981369142814,0.12102073366512826,0.21607288135213276,0.3187046146826712,0.27044668994617693,0.2640144223314358,0.2726919360249786
PATL2,0.04657753954117746,0.12714041103837834,0.03592512840517597,0.23876598494192233,0.03759513185793875,0.09532583960883849,0.08760097293025076,0.17507262079692731
B2M,142.87878048567836,150.71644639365564,68.11162343735785,199.83234259996965,180.32366257265295,168.00068690937854,79.03420999865149,185.21469408481082
TRIM69,0.33677786555809214,0.3161028721657252,0.1776990310077547,0.35560786811338846,0.6048492699570522,0.36557436129458554,0.33112522155395824,0.39830629874632256
SORD,0.030991261734873782,0.07048556703619643,0.045601832277606,0.03725323537104169,0.046781606856909845,0.056181960865211045,0.102661564253455,0.023403685669342304
DUOX2,0.002151904174804401,0.0018666481878467376,0.0262041314236598,8.104024951693351e-4,0.004538278262864765,0.0026743625051673515,0.10579514783109481,0.003703392029157961
DUOXA2,1.312179839600711e-4,5.055196600292523e-4,0.01472855011833007,0,9.69826440975172e-4,7.628146332771554e-4,0.07370194218761378,0
DUOX1,0.1931008365065707,0.10797166171340503,0.1670319322071804,0.12079277230608644,0.1868823373818143,0.10959448026285033,0.1861593187092507,0.16082892325451154
SHF,0.05374423086773362,0.01523380992076929,0.04625480387480235,0.011903021344768104,0.03364820986451458,0.01478324710628366,0.045392680327982424,0.024236516393862043
CTD-2651B20.3,0.009820156703825023,0.009225312625525003,0.02596799296895755,0.005377849616539608,0.004926450439912529,0.008104644832959498,0.022731973732597457,0.00690939230505312
SLC28A2,0.011146947498939012,0.00739824192514002,0.012291283391921986,0.007587010310142408,0.018013430374293756,0.013883181705811876,0.040179907427184566,0.01853132350637132
GATM,0.07065960191738618,0.6091273497981188,0.14334425733203462,0.09119782783691914,0.11363422500643805,0.4934933369206435,0.5390207003623587,0.09184117962612497
GATM-AS1,0.032406062307199716,0.036944756551641596,0.022982970371346768,0.025373933122352126,0.063657347532897507,0.04382059932515001,0.10713498267000532,0.05973202002691503
SPATA5L1,0.0385422328017938,0.04513934980193161,0.04091514866775212,0.030767029770306268,0.05309529927311822,0.04169730128629182,0.045454464686677555,0.03150151530245807
C15orf48,0.021892943010480292,0.5247576537863109,0.04262088656954758,0.02856469577088843,0.04892663206920811,0.5117273417428113,0.0833728089943366,0.07773912774784542
RP11-519G16.5,0.0016096940204328523,0.0036991579511269565,0,0.0011457542559462567,1.1346550006583271e-4,0.0015519836886562699,0.0076901821204171505,0.0017291132009782755
RP11-519G16.3,0.0037812474911495908,0.003058438706717405,0,0.003055711758069401,0.007074785310585893,0.0047082374421376595,0.008863729609772109,0.006819243171692061
SLC30A4,0.0490876637168892,0.03263256681105658,0.02628959066708238,0.03167978877756072,0.11453963316245526,0.049044107021002065,0.06628787179805538,0.06354436960985596
RP11-96O20.5,0.0038761351141443513,0.009498338330785169,0.002775002819600951,0.0029302194997983502,0.003111558824109797,0.006596063029700802,6.281119413564543e-4,0.005981689709135462
BLOC1S6,0.2693604201207169,0.3494175868127726,0.21393948479310201,0.239440614939882,0.41655466311018763,0.40652822623493434,0.32596706009898874,0.32360767423585685
SQRDL,0.38653027889927305,0.567253101886867,0.30295825942109045,0.5062397768711763,0.46119502555954395,0.5300428663218593,0.2559601228685244,0.45499157331139806
SEMA6D,0.3102740830645616,0.03800032027691371,0.1578986082517206,0.005755493986567111,0.06497702739449684,0.008578936798009626,0.04627946510529901,0.0030323506965269646
MYEF2,0.026337533590337008,0.04043455380622511,0.030023752411827098,0.042535186643607635,0.05854438114967847,0.041438337169948214,0.06377511565438594,0.05366215340077236
RP11-154J22.1,0.013234364256436329,0.010029235632872084,0.007764371215296992,0.014631204699318631,0.03521462326250542,0.019536236894276533,0.03293970821602008,0.018424855386303004
DUT,1.5313504769819972,1.1906229260208265,1.5496437782204984,1.1489417262219495,1.2646151056433927,1.1402955693033938,1.574026419850278,1.1313310812792614
FBN1,0.25837163793292545,0.014420865365389208,0.45351715231217027,0.0027613183661869324,0.22916727157280273,0.010554559095893973,0.12983651901695697,0.0032200824509147023
CEP152,0.05420748342878468,0.06101611902903244,0.03993559170004939,0.047149376750974276,0.06570503519703742,0.049235126013810866,0.05894572011790553,0.044658532616895195
EID1,3.371017841149587,1.7926803233496562,3.6728001678537074,1.7011635295601917,3.811965087294286,1.7989089051633564,3.9277006772854053,1.6194660718378233
SECISBP2L,0.2698942841510966,0.19237779340870514,0.23693281075491934,0.18341439520157696,0.36491432627798354,0.21080212830655243,0.2644485794351668,0.2214168101275274
